연도,역명,승차총승객수,하차총승객수,총이용량
2026,한양대,9897,10160,20057
2026,성수,56406,59932,116338
2026,건대입구,39332,42055,81387
2026,구의,31360,30710,62070
2026,잠실나루,16544,15682,32226
2026,잠실,84952,82057,167009
2026,삼성,65744,65550,131294
2026,강남,96223,95061,191284
2026,교대,35794,42671,78465
2026,방배,16630,17165,33795
2026,사당,47258,51714,98972
2026,봉천,26695,25015,51710
2026,신림,60233,59256,119489
2026,신대방,26263,25102,51365
2026,구로디지털단지,65023,64490,129513
2026,대림,25901,26228,52129
2026,신도림,52989,50972,103961
2026,문래,26620,27507,54127
2026,영등포구청,26130,26837,52967
2026,당산,20066,23227,43293
2026,합정,34918,39550,74468
2026,홍대입구,73726,81088,154814
2026,이대,16744,17566,34310
2026,아현,11735,11018,22753
2026,충정로,11359,12078,23437
2026,용답,3096,2960,6056
2026,신설동,4619,4577,9196
2026,양천구청,7395,7789,15184
2026,용두,2598,2615,5213
2026,방배,9930,9935,19865
2026,시청,13217,10792,24009
2026,신당,12928,14041,26969
2026,상왕십리,10618,10170,20788
2026,왕십리,14019,13579,27598
2026,한양대,4771,4927,9698
2026,성수,42852,45588,88440
2026,건대입구,37748,40840,78588
2026,구의,22538,21786,44324
2026,잠실나루,8331,8136,16467
2026,잠실,77761,74179,151940
2026,삼성,43031,41465,84496
2026,강남,64882,63826,128708
2026,교대,17079,21447,38526
2026,사당,39277,42597,81874
2026,봉천,19226,17753,36979
2026,신림,48154,46227,94381
2026,신대방,20319,18990,39309
2026,구로디지털단지,38889,37980,76869
2026,대림,19480,20436,39916
2026,신도림,45252,44310,89562
2026,문래,15741,17227,32968
2026,영등포구청,15800,16424,32224
2026,당산,13488,14458,27946
2026,합정,31412,36356,67768
2026,홍대입구,83193,92582,175775
2026,이대,12140,12639,24779
2026,아현,8201,7539,15740
2026,충정로,6938,7448,14386
2026,용답,2226,2162,4388
2026,신설동,4025,3931,7956
2026,양천구청,4625,4706,9331
2026,용두,1777,1774,3551
2026,시청,9528,7662,17190
2026,신당,9775,10400,20175
2026,상왕십리,7600,7707,15307
2026,왕십리,10055,9611,19666
2026,한양대,3098,3289,6387
2026,성수,33578,34859,68437
2026,건대입구,28849,29606,58455
2026,구의,15804,15934,31738
2026,잠실나루,5991,6164,12155
2026,잠실,57901,53617,111518
2026,삼성,29592,28079,57671
2026,강남,35962,34563,70525
2026,교대,10376,12384,22760
2026,방배,7312,7494,14806
2026,사당,26084,28071,54155
2026,봉천,14035,13691,27726
2026,신림,36464,36319,72783
2026,신대방,16031,15608,31639
2026,구로디지털단지,28001,26878,54879
2026,대림,16573,17266,33839
2026,신도림,32186,31703,63889
2026,문래,10677,11327,22004
2026,영등포구청,10990,11461,22451
2026,당산,9018,9639,18657
2026,합정,23948,24804,48752
2026,홍대입구,67998,69230,137228
2026,이대,9267,9973,19240
2026,아현,5986,6014,12000
2026,충정로,4620,4999,9619
2026,용답,1832,1842,3674
2026,신설동,3452,3580,7032
2026,양천구청,3491,3651,7142
2026,용두,1246,1211,2457
2026,시청,30431,29287,59718
2026,신당,15531,15864,31395
2026,상왕십리,15558,15379,30937
2026,왕십리,16475,14847,31322
2026,한양대,9468,10115,19583
2026,성수,53406,56944,110350
2026,건대입구,36344,37466,73810
2026,구의,29928,29597,59525
2026,잠실나루,16975,16581,33556
2026,잠실,75300,73691,148991
2026,삼성,56718,58322,115040
2026,강남,90129,88512,178641
2026,교대,34726,40875,75601
2026,방배,16979,17386,34365
2026,사당,40491,44035,84526
2026,봉천,25934,25034,50968
2026,신림,56986,56183,113169
2026,신대방,25935,25099,51034
2026,구로디지털단지,63977,63397,127374
2026,대림,25592,26302,51894
2026,신도림,49412,46491,95903
2026,문래,26344,26766,53110
2026,영등포구청,26395,26793,53188
2026,당산,19194,22473,41667
2026,합정,30650,32177,62827
2026,홍대입구,65350,68729,134079
2026,이대,15517,16498,32015
2026,아현,11510,10808,22318
2026,충정로,11548,12141,23689
2026,용답,3053,2981,6034
2026,신설동,3869,4048,7917
2026,양천구청,7432,7855,15287
2026,용두,2465,2470,4935
2026,시청,32666,30921,63587
2026,신당,16071,16630,32701
2026,상왕십리,15540,15460,31000
2026,왕십리,16863,15192,32055
2026,한양대,9709,10157,19866
2026,성수,55645,59009,114654
2026,건대입구,36311,38022,74333
2026,구의,30502,30015,60517
2026,잠실나루,17434,16905,34339
2026,잠실,79210,76537,155747
2026,삼성,58926,60365,119291
2026,강남,92286,90248,182534
2026,교대,35299,41198,76497
2026,방배,17508,17921,35429
2026,사당,42381,45530,87911
2026,봉천,26212,25074,51286
2026,신림,57553,56785,114338
2026,신대방,26164,25455,51619
2026,구로디지털단지,64238,64085,128323
2026,대림,26260,26756,53016
2026,신도림,50839,47976,98815
2026,문래,26050,26599,52649
2026,영등포구청,26517,26993,53510
2026,당산,19758,22748,42506
2026,합정,31994,33836,65830
2026,홍대입구,66302,70306,136608
2026,이대,15963,17168,33131
2026,아현,11616,10923,22539
2026,충정로,11533,12268,23801
2026,용답,3077,3051,6128
2026,신설동,3689,3889,7578
2026,양천구청,7386,7966,15352
2026,용두,2580,2636,5216
2026,시청,32164,30887,63051
2026,신당,16313,17003,33316
2026,상왕십리,15636,15437,31073
2026,왕십리,16636,15390,32026
2026,한양대,9241,9911,19152
2026,성수,55940,59372,115312
2026,건대입구,37183,39015,76198
2026,구의,30790,30321,61111
2026,잠실나루,17347,16817,34164
2026,잠실,80061,77621,157682
2026,삼성,59550,60366,119916
2026,강남,91108,89741,180849
2026,교대,35754,41908,77662
2026,방배,17168,17675,34843
2026,사당,43949,47193,91142
2026,봉천,26859,25787,52646
2026,신림,59100,58162,117262
2026,신대방,26484,25642,52126
2026,구로디지털단지,64814,64456,129270
2026,대림,26292,26850,53142
2026,신도림,52441,49498,101939
2026,문래,26775,27540,54315
2026,영등포구청,26855,27204,54059
2026,당산,19966,22960,42926
2026,합정,32156,34547,66703
2026,홍대입구,67718,71714,139432
2026,이대,16063,17294,33357
2026,아현,11812,11241,23053
2026,충정로,11806,12515,24321
2026,용답,3131,2994,6125
2026,신설동,3889,4092,7981
2026,양천구청,7538,8088,15626
2026,용두,2590,2608,5198
2026,용답,3159,3071,6230
2026,시청,32614,30894,63508
2026,신당,16376,17081,33457
2026,상왕십리,15605,15561,31166
2026,왕십리,16829,15066,31895
2026,한양대,9631,10209,19840
2026,성수,58290,62369,120659
2026,건대입구,38206,39613,77819
2026,구의,31093,30493,61586
2026,잠실나루,17231,16733,33964
2026,잠실,82292,77658,159950
2026,삼성,60295,61302,121597
2026,강남,93257,91078,184335
2026,교대,35817,42382,78199
2026,방배,17388,17875,35263
2026,사당,45475,49099,94574
2026,봉천,26950,25594,52544
2026,신림,59368,58732,118100
2026,신대방,26866,25951,52817
2026,구로디지털단지,65046,64482,129528
2026,대림,26311,26825,53136
2026,신도림,52548,49481,102029
2026,문래,26416,26963,53379
2026,영등포구청,26386,27190,53576
2026,당산,20450,23157,43607
2026,합정,33405,36076,69481
2026,홍대입구,72173,76203,148376
2026,이대,16515,17823,34338
2026,아현,11824,11317,23141
2026,충정로,11687,12472,24159
2026,신설동,3989,4027,8016
2026,양천구청,7682,8178,15860
2026,용두,2748,2766,5514
2026,시청,32182,30301,62483
2026,신당,16903,17908,34811
2026,상왕십리,15966,15922,31888
2026,왕십리,17770,16630,34400
2026,한양대,9730,10116,19846
2026,성수,59008,62581,121589
2026,건대입구,39573,42361,81934
2026,구의,31506,30997,62503
2026,잠실나루,17111,16015,33126
2026,잠실,84524,81959,166483
2026,삼성,61204,61138,122342
2026,강남,96131,94944,191075
2026,교대,35841,42722,78563
2026,방배,17304,17590,34894
2026,사당,47491,51724,99215
2026,봉천,26927,25331,52258
2026,신림,60563,59704,120267
2026,신대방,26632,25367,51999
2026,구로디지털단지,64922,64384,129306
2026,대림,26030,26324,52354
2026,신도림,52320,50539,102859
2026,문래,26797,27820,54617
2026,영등포구청,26415,27267,53682
2026,당산,20390,23395,43785
2026,합정,35032,39585,74617
2026,홍대입구,74176,81017,155193
2026,이대,16559,17587,34146
2026,아현,11989,11229,23218
2026,충정로,11744,12425,24169
2026,용답,3042,3031,6073
2026,신설동,4553,4592,9145
2026,양천구청,7406,7883,15289
2026,용두,2616,2526,5142
2026,시청,13634,11044,24678
2026,신당,13008,14147,27155
2026,상왕십리,10905,10441,21346
2026,왕십리,14470,13812,28282
2026,한양대,4865,5027,9892
2026,성수,46193,49322,95515
2026,건대입구,38378,41326,79704
2026,구의,22268,21809,44077
2026,잠실나루,8654,8587,17241
2026,잠실,79784,75835,155619
2026,삼성,35651,34644,70295
2026,강남,65956,64027,129983
2026,교대,18342,22151,40493
2026,방배,10274,10317,20591
2026,사당,39691,42862,82553
2026,봉천,19316,18036,37352
2026,신림,48099,46405,94504
2026,신대방,20119,19038,39157
2026,구로디지털단지,39446,38248,77694
2026,대림,19455,20249,39704
2026,신도림,45608,44795,90403
2026,문래,15978,17197,33175
2026,영등포구청,16083,16943,33026
2026,당산,13536,14448,27984
2026,합정,33157,37693,70850
2026,홍대입구,85185,93696,178881
2026,이대,12713,13411,26124
2026,아현,8344,7843,16187
2026,충정로,6599,6969,13568
2026,용답,2195,2099,4294
2026,신설동,3927,3875,7802
2026,양천구청,4945,4885,9830
2026,용두,1742,1756,3498
2026,용두,1187,1171,2358
2026,시청,9764,7374,17138
2026,신당,9050,9745,18795
2026,상왕십리,7514,7597,15111
2026,왕십리,9807,9320,19127
2026,한양대,3056,3357,6413
2026,성수,35884,37380,73264
2026,건대입구,28406,28782,57188
2026,구의,15764,15819,31583
2026,잠실나루,5737,5892,11629
2026,잠실,58796,54282,113078
2026,삼성,28205,26439,54644
2026,강남,36589,34549,71138
2026,교대,10381,12686,23067
2026,방배,6930,7420,14350
2026,사당,26149,27819,53968
2026,봉천,13541,13365,26906
2026,신림,35630,35029,70659
2026,신대방,15179,14835,30014
2026,구로디지털단지,27146,26017,53163
2026,대림,15732,16443,32175
2026,신도림,30353,29581,59934
2026,문래,10221,10809,21030
2026,영등포구청,10348,10635,20983
2026,당산,8700,9316,18016
2026,합정,23544,24442,47986
2026,홍대입구,68033,68631,136664
2026,이대,9158,9962,19120
2026,아현,5832,5780,11612
2026,충정로,4316,4725,9041
2026,용답,1772,1718,3490
2026,신설동,3169,3298,6467
2026,양천구청,3386,3461,6847
2026,시청,30561,29367,59928
2026,신당,15425,15721,31146
2026,상왕십리,15149,15158,30307
2026,왕십리,16403,14979,31382
2026,한양대,9805,10660,20465
2026,성수,57848,61658,119506
2026,건대입구,36980,38198,75178
2026,구의,30130,29832,59962
2026,잠실나루,16849,16373,33222
2026,잠실,78675,76075,154750
2026,삼성,56939,58375,115314
2026,강남,91553,89714,181267
2026,교대,34744,41118,75862
2026,방배,16603,16847,33450
2026,사당,41652,45593,87245
2026,봉천,26008,24809,50817
2026,신림,56905,55804,112709
2026,신대방,25882,25150,51032
2026,구로디지털단지,63771,63404,127175
2026,대림,25894,26274,52168
2026,신도림,49892,47168,97060
2026,문래,25877,26356,52233
2026,영등포구청,25762,26407,52169
2026,당산,19357,22466,41823
2026,합정,31043,33110,64153
2026,홍대입구,68259,72122,140381
2026,이대,15977,17273,33250
2026,아현,11497,10867,22364
2026,충정로,11630,12294,23924
2026,용답,3010,3017,6027
2026,신설동,3938,4074,8012
2026,양천구청,7388,7807,15195
2026,용두,2682,2691,5373
2026,시청,32963,30652,63615
2026,신당,16091,16728,32819
2026,상왕십리,15564,15761,31325
2026,왕십리,16681,15094,31775
2026,한양대,10402,10877,21279
2026,성수,59652,62782,122434
2026,건대입구,37589,39317,76906
2026,구의,31260,30915,62175
2026,잠실나루,17521,17132,34653
2026,잠실,82306,80430,162736
2026,삼성,59956,60690,120646
2026,강남,95750,92132,187882
2026,교대,36003,42760,78763
2026,방배,17450,18187,35637
2026,사당,44774,48211,92985
2026,봉천,26435,25152,51587
2026,신림,58573,57524,116097
2026,신대방,26333,25508,51841
2026,구로디지털단지,65216,64622,129838
2026,대림,25875,26632,52507
2026,신도림,50716,48239,98955
2026,문래,26585,27150,53735
2026,영등포구청,26699,27266,53965
2026,당산,20077,23118,43195
2026,합정,32299,35035,67334
2026,홍대입구,70393,74195,144588
2026,이대,16296,17388,33684
2026,아현,11832,11217,23049
2026,충정로,11702,12729,24431
2026,신설동,3975,3951,7926
2026,양천구청,7499,8084,15583
2026,용두,2707,2729,5436
2026,용답,3040,3031,6071
2026,시청,32749,31006,63755
2026,신당,16598,17037,33635
2026,상왕십리,16076,15950,32026
2026,왕십리,17494,15842,33336
2026,한양대,10044,10884,20928
2026,성수,58479,62842,121321
2026,건대입구,38903,40545,79448
2026,구의,31960,31217,63177
2026,잠실나루,18060,17266,35326
2026,잠실,83321,80979,164300
2026,삼성,68510,68080,136590
2026,강남,95623,93924,189547
2026,교대,36810,43893,80703
2026,방배,19600,20456,40056
2026,사당,46678,50734,97412
2026,봉천,27406,25994,53400
2026,신림,60080,58961,119041
2026,신대방,26930,25859,52789
2026,구로디지털단지,66296,65950,132246
2026,대림,26595,27056,53651
2026,신도림,53099,50370,103469
2026,문래,27167,27909,55076
2026,영등포구청,26952,27453,54405
2026,당산,20782,23696,44478
2026,합정,33674,36141,69815
2026,홍대입구,71863,77283,149146
2026,이대,16406,17799,34205
2026,아현,12069,11463,23532
2026,충정로,12155,13015,25170
2026,용답,3101,3068,6169
2026,신설동,3943,4010,7953
2026,양천구청,7739,8168,15907
2026,용두,2833,2815,5648
2026,시청,32239,30755,62994
2026,신당,16871,17260,34131
2026,상왕십리,16034,15681,31715
2026,왕십리,17638,15663,33301
2026,한양대,10218,11192,21410
2026,성수,59340,63188,122528
2026,건대입구,39499,41188,80687
2026,구의,32085,31458,63543
2026,잠실나루,17552,16760,34312
2026,잠실,85132,82076,167208
2026,삼성,69709,69004,138713
2026,강남,96519,95130,191649
2026,교대,36397,43332,79729
2026,방배,17601,18263,35864
2026,사당,47011,51439,98450
2026,봉천,27208,25382,52590
2026,신림,60424,58330,118754
2026,신대방,26797,25674,52471
2026,구로디지털단지,65575,64819,130394
2026,대림,26708,27174,53882
2026,신도림,52699,50429,103128
2026,문래,26695,27457,54152
2026,영등포구청,26924,27546,54470
2026,당산,20712,23593,44305
2026,합정,34173,36738,70911
2026,홍대입구,72059,74147,146206
2026,이대,17004,18434,35438
2026,아현,12030,11241,23271
2026,충정로,11919,12586,24505
2026,용답,3145,3084,6229
2026,신설동,4012,4012,8024
2026,양천구청,7612,8114,15726
2026,용두,2824,2820,5644
2026,신당,17290,17779,35069
2026,상왕십리,15994,15250,31244
2026,왕십리,17634,16050,33684
2026,한양대,9047,9659,18706
2026,성수,57700,61189,118889
2026,건대입구,41343,43225,84568
2026,구의,32353,31155,63508
2026,잠실나루,17529,16363,33892
2026,잠실,84955,83521,168476
2026,삼성,61503,61211,122714
2026,강남,95092,94115,189207
2026,교대,34585,41482,76067
2026,방배,16678,16947,33625
2026,사당,46967,51359,98326
2026,봉천,27309,24301,51610
2026,신림,61652,58564,120216
2026,신대방,27468,25226,52694
2026,구로디지털단지,65720,63948,129668
2026,대림,27574,27861,55435
2026,신도림,53162,50401,103563
2026,문래,26226,27391,53617
2026,영등포구청,26307,26565,52872
2026,당산,20609,23340,43949
2026,합정,35410,39362,74772
2026,홍대입구,76099,80294,156393
2026,이대,16977,17371,34348
2026,아현,11914,10903,22817
2026,충정로,11319,12091,23410
2026,용답,3226,2978,6204
2026,신설동,4277,4272,8549
2026,양천구청,7405,7880,15285
2026,용두,2783,2779,5562
2026,시청,29598,28621,58219
2026,시청,10231,8565,18796
2026,신당,11656,12111,23767
2026,상왕십리,9605,8618,18223
2026,왕십리,11877,10912,22789
2026,한양대,3486,3381,6867
2026,성수,40472,43928,84400
2026,건대입구,33749,34263,68012
2026,구의,20264,18633,38897
2026,잠실나루,7636,7419,15055
2026,잠실,66626,63768,130394
2026,삼성,26298,25787,52085
2026,강남,53284,52664,105948
2026,교대,14992,17796,32788
2026,방배,8489,8426,16915
2026,사당,31539,34519,66058
2026,봉천,17785,14994,32779
2026,신림,44134,38591,82725
2026,신대방,19272,16599,35871
2026,구로디지털단지,34178,31698,65876
2026,대림,19691,20371,40062
2026,신도림,34872,33465,68337
2026,문래,12086,12891,24977
2026,영등포구청,11771,11438,23209
2026,당산,11398,11812,23210
2026,합정,26848,30085,56933
2026,홍대입구,78140,82804,160944
2026,이대,10578,10409,20987
2026,아현,7579,6830,14409
2026,충정로,4885,4842,9727
2026,용답,2264,1958,4222
2026,신설동,3495,3463,6958
2026,양천구청,4233,4155,8388
2026,용두,1987,1874,3861
2026,시청,8779,6704,15483
2026,신당,8924,8989,17913
2026,상왕십리,7132,6700,13832
2026,왕십리,8709,7858,16567
2026,한양대,2327,2187,4514
2026,성수,37601,39572,77173
2026,건대입구,25009,25196,50205
2026,구의,14585,13486,28071
2026,잠실나루,5546,5369,10915
2026,잠실,55543,53180,108723
2026,삼성,21405,20471,41876
2026,강남,30140,30141,60281
2026,교대,8102,9625,17727
